Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign,SRC_Kapp_sign,HCK_Kapp_sign,delta_pKapp,SRC_Complexome,HCK_Complexome,delta_complexome,log_Concentration_µM,log_SRC_Complexome,log_HCK_Complexome,log_delta_complexome,ratio_log_intra
RPL22L1,Q6P5R6,0.199966218478801,,,,,,,,,-0.6990433661731145,,,,
RRM2,P31350,0.199684630645694,,,,,,,,,-0.6996553606807916,,,,
RAB3GAP2,Q9H2M9,0.199605967583459,,,,,,,,,-0.69982647883109,,,,
MAP2K3,P46734,0.199519474111224,,,,,,,,,-0.7000147085672893,,,,
ADRM1,Q16186,0.19849452645064,,,,,,,,,-0.702251464543477,,,,
TRAM1,Q15629,0.198332182246376,,,,,,,,,-0.702606809556648,,,,
MAGT1,Q9H0U3,0.198090825097481,,,,,,,,,-0.7031356390591887,,,,
MPRIP,Q6WCQ1,0.197927313588426,,,,,,,,,-0.7034942698551477,,,,
PSMG2,Q969U7,0.197778390875937,,,,,,,,,-0.7038211608480645,,,,
FTL,P02792,0.197489633235222,,,,,,,,,-0.7044556967307022,,,,
NUP43,Q8NFH3,0.197320047960887,,,,,,,,,-0.704828787649659,,,,
TMEM14C,Q9P0S9,0.197079436971436,,,,,,,,,-0.7053586871143387,,,,
SAFB,Q15424,0.196773328396031,,,,,,,,,-0.7060337682797888,,,,
NIT1,Q86X76,0.196641432617333,,,,,,,,,-0.7063249704241794,,,,
HAT1,O14929,0.196571393034178,,,,,,,,,-0.7064796846288868,,,,
GCLM,P48507,0.196487203314201,,,,,,,,,-0.7066657288050876,,,,
DUSP12,Q9UNI6,0.195458672603748,,,,,,,,,-0.708945054930428,,,,
NOMO1,Q15155,0.194922742214073,,,,,,,,,-0.7101374875017888,,,,
CFAP20,Q9Y6A4,0.19478784704592,,,,,,,,,-0.7104381425577124,,,,
GNL3,Q9BVP2,0.194760662780721,,,,,,,,,-0.710498756196794,,,,
RSL1D1,O76021,0.19401819802,,,,,,,,,-0.7121575333223034,,,,
STAMBP,O95630,0.193375568003208,,,,,,,,,-0.7135983976349334,,,,
NCOA5,Q9HCD5,0.192909570186442,,,,,,,,,-0.7146462266015019,,,,
PURB,Q96QR8,0.192613479070881,,,,,,,,,-0.7153133242661424,,,,
CSNK1A1,P48729,0.191945584825333,,,,,,,,,-0.7168218731691215,,,,
PPP1CC,P36873,0.191664146318744,,4.08095688240584,,82.99331607898803,,,0.00046619231903122227,,-0.7174591208842509,,-3.3314348861775955,,
FLOT2,Q14254,0.191486323804594,,,,,,,,,-0.7178622384488643,,,,
GNA11,P29992,0.191365101787003,,,,,,,,,-0.7181372592614572,,,,
NDUFS7,O75251,0.191158992164846,,,,,,,,,-0.7186052678478323,,,,
CUSTOS,Q96C57,0.19115161759236,,,,,,,,,-0.7186220224764286,,,,
HMGN1,P05114,0.191065235570299,,,,,,,,,-0.7188183258881962,,,,
SLC43A3,Q8NBI5,0.190912045587892,,,,,,,,,-0.7191666689488478,,,,
GSK3B,P49841,0.190591867738203,,,,,,,,,-0.7198956339798064,,,,
SDAD1,Q9NVU7,0.190254055117779,,,,,,,,,-0.7206660778083418,,,,
CLGN,O14967,0.190049169538529,,,,,,,,,-0.7211340238015893,,,,
POR,P16435,0.189857414174383,,,,,,,,,-0.7215724384391152,,,,
NCAPG,Q9BPX3,0.189577070183351,,,,,,,,,-0.7222141928157666,,,,
FNTA,P49354,0.189364317004765,,,,,,,,,-0.722701854202459,,,,
PQBP1,O60828,0.189291857036421,,,,,,,,,-0.7228680681292463,,,,
POLR2B,P30876,0.189273426221378,,,,,,,,,-0.7229103562186748,,,,
BROX,Q5VW32,0.189252930298689,,,,,,,,,-0.7229573873750565,,,,
RALA,P11233,0.188951833100101,,,,,,,,,-0.7236488904556359,,,,
PRPF31,Q8WWY3,0.188850932434411,,,,,,,,,-0.7238808665414086,,,,
ERGIC1,Q969X5,0.188642166509058,,,,,,,,,-0.7243612244546379,,,,
TACO1,Q9BSH4,0.188523960567793,,,,,,,,,-0.7246334450280931,,,,
PNPT1,Q8TCS8,0.188057840848197,,,,,,,,,-0.7257085544717563,,,,
CEP55,Q53EZ4,0.188035351839361,,,,,,,,,-0.7257604929414893,,,,
TGFB1I1,O43294,0.187244237696165,,,,,,,,,-0.7275915385164269,,,,
OGFOD1,Q8N543,0.1872018043425,,,,,,,,,-0.7276899696352279,,,,
MRPS27,Q92552,0.187159163108798,,,,,,,,,-0.7277889054441852,,,,
PYCR3,Q53H96,0.187012833568823,,,,,,,,,-0.7281285894160198,,,,
NDUFS6,O75380,0.186840068299668,,,,,,,,,-0.7285299826272247,,,,
NOP56,O00567,0.18625402105277,,,,,,,,,-0.7298943424605899,,,,
PRKACA,P17612,0.186222120829599,,,,,,,,,-0.7299687316059376,,,,
SLC39A14,Q15043,0.186136074627449,,,,,,,,,-0.7301694490436283,,,,
SCAMP1,O15126,0.185148741887585,,,,,,,,,-0.7324792346981781,,,,
MCRIP1,C9JLW8,0.184667858416846,,4.17113836390757,,67.43131608923986,,,0.0005522923651284373,,-0.7336086872717925,,-3.2578309604075164,,
WASF2,Q9Y6W5,0.184636565338942,4.69474255417644,4.30582120499607,20.195631876244047,49.45142320008139,0.3889213491803698,0.0001253113781523041,0.0007514157437782387,-0.0006261043656259346,-0.7336822873167083,-3.9020094936952927,-3.1241197097725233,3.203353268007499,-0.7778897839227694
ARHGAP18,Q8N392,0.184526777801029,,,,,,,,,-0.73394060182268,,,,
AKAP2,Q9Y2D5,0.184379530661577,,4.27100569657588,,53.578962959467,,,0.0006929805594104721,,-0.7342872948559467,,-3.159278948734778,,
FOSL1,P15407,0.184238169680222,,,,,,,,,-0.7346203895343169,,,,
GPX4,P36969,0.184116368209236,,,,,,,,,-0.7349076003772613,,,,
SMAP1,Q8IYB5,0.184023955890164,,,,,,,,,-0.7351256376768918,,,,
SEC23A,Q15436,0.183901337430135,,,,,,,,,-0.7354151123257318,,,,
XPO5,Q9HAV4,0.183728386116147,,,,,,,,,-0.7358237398225493,,,,
MAD2L1,Q13257,0.183627671973371,,,,,,,,,-0.7360618717198731,,,,
ZFR,Q96KR1,0.183520284503284,,,,,,,,,-0.7363159261749863,,,,
CCN1,O00622,0.183133277861716,,,,,,,,,-0.7372327311841963,,,,
CTNNBL1,Q8WYA6,0.182547270700752,,,,,,,,,-0.7386246558857892,,,,
STK38,Q15208,0.182391197426487,,,,,,,,,-0.7389961254448421,,,,
ELOF1,P60002,0.181828347697854,,,,,,,,,-0.7403384077531128,,,,
NUP205,Q92621,0.180961428386165,,,,,,,,,-0.7424139843804833,,,,
ABCD3,P28288,0.180398474169407,,,,,,,,,-0.7437671400901373,,,,
RFC3,P40938,0.180373232463871,,,,,,,,,-0.7438279116708597,,,,
RNASEH2C,Q8TDP1,0.180321343227248,,,,,,,,,-0.7439528661936596,,,,
ENAH,Q8N8S7,0.180257636183776,5.02264375200227,4.64523275825131,9.491967619147504,22.63430906447859,0.37741099375096,0.00025759216610232727,0.001588517004803336,-0.0013309248387010086,-0.744106328371468,-3.5890673488831286,-2.7990081317636664,2.8758464697387636,-0.7900592171194623
IFIT2,P09913,0.180222412502388,,,,,,,,,-0.7441912010325962,,,,
LAMTOR5,O43504,0.179754423549726,,,,,,,,,-0.7453204133256199,,,,
H3-3B,P84243,0.179506641070315,,,,,,,,,-0.7459194795266695,,,,
TMX2,Q9Y320,0.179338122396399,,,,,,,,,-0.7463273814553613,,,,
MRPL1,Q9BYD6,0.178704130441518,,,,,,,,,-0.7478654094013043,,,,
FXR2,P51116,0.178554892202795,,,,,,,,,-0.7482282461288786,,,,
PPP3R1,P63098,0.17854161293101,,,,,,,,,-0.7482605461619489,,,,
NUMA1,Q14980,0.178489083921863,,,,,,,,,-0.7483883394255428,,,,
PAPSS1,O43252,0.17823234539511,,,,,,,,,-0.7490134778980275,,,,
ZFAND1,Q8TCF1,0.17790862105339,,,,,,,,,-0.7498030064680747,,,,
SYNJ2BP,P57105,0.17785627393995,,,,,,,,,-0.7499308103239052,,,,
KPNA3,O00505,0.17745359416587,,,,,,,,,-0.7509151999760295,,,,
IFI35,P80217,0.177406439642048,,,,,,,,,-0.7510306198467512,,,,
SNX12,Q9UMY4,0.177371228985362,,,,,,,,,-0.7511168247875091,,,,
UHRF1,Q96T88,0.177283203090403,,,,,,,,,-0.751332410201212,,,,
NDUFS2,O75306,0.176979661972869,,,,,,,,,-0.7520766387254874,,,,
MOB4,Q9Y3A3,0.175630659258588,,,,,,,,,-0.7553996684722512,,,,
AASDHPPT,Q9NRN7,0.174751038932615,,,,,,,,,-0.7575802336002465,,,,
RNF126,Q9BV68,0.174538732501568,,,,,,,,,-0.7581081821997864,,,,
GNAI3,P08754,0.174422864392097,,,,,,,,,-0.75839658575404,,,,
OCC1,Q8TAD7,0.174395497038308,4.76755816655322,4.62926385920681,17.078189706746222,23.482057155505704,0.13829430734641068,0.00013980129564572508,0.001482618095739241,-0.001342816800093516,-0.7584647329164228,-3.854488803631958,-2.828970703504889,2.871983233895378,-1.0255181001270688
THBS1,P07996,0.174052325748533,,,,,,,,,-0.759320169144957,,,,
YAP1,P46937,0.173971178215478,,,,,,,,,-0.7595226952735841,,,,
KYNU,Q16719,0.17391086957545,,,,,,,,,-0.7596732733790307,,,,
NDUFA3,O95167,0.173722442439153,,,,,,,,,-0.7601440733324323,,,,
RNF40,O75150,0.173617811800115,,,,,,,,,-0.7604057217304631,,,,
SCAMP2,O15127,0.17358109300703,,,,,,,,,-0.7604975812902579,,,,
NME3,Q13232,0.172774294530051,,,,,,,,,-0.7625208716614477,,,,
DPP9,Q86TI2,0.17272244011978,,,,,,,,,-0.7626512351766627,,,,
SEC23B,Q15437,0.172657646563344,,,,,,,,,-0.762814183102372,,,,
WDR26,Q9H7D7,0.172280024223068,,,,,,,,,-0.7637650758463772,,,,
SAP18,O00422,0.172222354655338,,,,,,,,,-0.7639104773112633,,,,
M6PR,P20645,0.171609533344284,,,,,,,,,-0.7654585896585662,,,,
PTGES2,Q9H7Z7,0.171304820001265,,,,,,,,,-0.7662304171249605,,,,
SLC7A1,P30825,0.171296229562914,,,,,,,,,-0.7662521962758331,,,,
ESYT2,A0FGR8,0.171222549405172,,,,,,,,,-0.7664390408425635,,,,
SRA1,Q9HD15,0.170536342921791,,,,,,,,,-0.7681830545104269,,,,
SFXN3,Q9BWM7,0.170377100664737,,,,,,,,,-0.7685887764897459,,,,
LZIC,Q8WZA0,0.169844470410359,,,,,,,,,-0.7699485877951893,,,,
COMMD9,Q9P000,0.169787905901502,,,,,,,,,-0.7700932480573353,,,,
FAM136A,Q96C01,0.169341264712601,,,,,,,,,-0.7712372010563169,,,,
RAB31,Q13636,0.169294177044244,,,,,,,,,-0.7713579794046128,,,,
SCYL1,Q96KG9,0.169155329249351,,,,,,,,,-0.771714315185331,,,,
SCAMP3,O14828,0.168961173883762,,,,,,,,,-0.7722130818080406,,,,
CDK2,P24941,0.168737235178459,,,,,,,,,-0.7727890712450269,,,,
ADAM10,O14672,0.16866860981984,,,,,,,,,-0.7729657345448462,,,,
FKBP8,Q14318,0.16859462549035,,,,,,,,,-0.7731562740593632,,,,
ALDH16A1,Q8IZ83,0.168289650691737,,,,,,,,,-0.7739425910097434,,,,
ARHGAP29,Q52LW3,0.168079537481508,,,,,,,,,-0.7744851556848337,,,,
STX7,O15400,0.16804352196168,,,,,,,,,-0.7745782248221309,,,,
GSR,P00390,0.168000871996487,,,,,,,,,-0.7746884640939007,,,,
CHM,P24386,0.167589522596822,,,,,,,,,-0.7757531361867663,,,,
GNB4,Q9HAV0,0.167337572471766,,,,,,,,,-0.776406535516218,,,,
USP15,Q9Y4E8,0.167237976239737,,,,,,,,,-0.7766650965224406,,,,
MRPL38,Q96DV4,0.166910187670378,,,,,,,,,-0.7775171545490417,,,,
ERAP1,Q9NZ08,0.166902549022545,,,,,,,,,-0.7775370304988722,,,,
XRCC4,Q13426,0.16614224222311,,,,,,,,,-0.7795199326780959,,,,
MRC2,Q9UBG0,0.166093539666324,,,,,,,,,-0.7796472594319932,,,,
ATG3,Q9NT62,0.16567057935973,,,,,,,,,-0.780754608998761,,,,
ZNRD2,O60232,0.1654938923752,,,,,,,,,-0.7812180294211539,,,,
DUSP3,P51452,0.16542302863838,,,,,,,,,-0.7814040321812676,,,,
OSBP,P22059,0.165250740728814,,,,,,,,,-0.7818565851329998,,,,
LGALS8,O00214,0.164920556329,,,,,,,,,-0.7827252088560823,,,,
NUP107,P57740,0.164835059061498,,,,,,,,,-0.7829504119494821,,,,
MRPL54,Q6P161,0.164775762313302,,,,,,,,,-0.7831066704770798,,,,
PPM1B,O75688,0.164572614309169,,,,,,,,,-0.783642431845017,,,,
HNRNPLL,Q8WVV9,0.163994582945775,,,,,,,,,-0.785170497291406,,,,
COA6,Q5JTJ3,0.163987109963763,,,,,,,,,-0.785190287876807,,,,
EIF2B4,Q9UI10,0.163344452715147,,,,,,,,,-0.786895609863836,,,,
ACTG1,P63261,0.163344229488704,,,,,,,,,-0.7868962033708516,,,,
SHC1,P29353,0.163004298586255,,,,,,,,,-0.7878009426655211,,,,
PLS1,Q14651,0.16293517808087,,,,,,,,,-0.7879851403873315,,,,
GNS,P15586,0.16261421840129,,,,,,,,,-0.7888414839371833,,,,
ITGB4,P16144,0.162555803711522,,,,,,,,,-0.7889975203241565,,,,
PLRG1,O43660,0.162478437844761,,,,,,,,,-0.7892042651243082,,,,
ASF1A,Q9Y294,0.162268580877404,,,,,,,,,-0.7897655619513414,,,,
RRAS,P10301,0.162193975319969,,,,,,,,,-0.7899652816531404,,,,
NUP133,Q8WUM0,0.16210073917635,,,,,,,,,-0.7902150047722251,,,,
SH3GLB2,Q9NR46,0.162075442211609,,,,,,,,,-0.7902827847810535,,,,
ASDURF,L0R819,0.16202516048378,,,,,,,,,-0.7904175397116541,,,,
HTATIP2,Q9BUP3,0.16153641638357,,,,,,,,,-0.7917295559854821,,,,
PFKM,P08237,0.161367078800429,,,,,,,,,-0.7921850628832127,,,,
ARG2,P78540,0.161348919037707,,,,,,,,,-0.7922339398202346,,,,
SPAG7,O75391,0.161265481872586,,,,,,,,,-0.7924585813805828,,,,
POLR2E,P19388,0.161257095402812,,,,,,,,,-0.7924811670710301,,,,
DDX58,O95786,0.160897818068961,,,,,,,,,-0.793449845316976,,,,
EPS15L1,Q9UBC2,0.160618922403436,,,,,,,,,-0.7942032921127219,,,,
PARP1,P09874,0.160397464308141,,,,,,,,,-0.7948025016733438,,,,
ASPH,Q12797,0.160388453671805,,,,,,,,,-0.7948268996872269,,,,
DYNLT3,P51808,0.160126648657679,,,,,,,,,-0.7955363857453271,,,,
MRPL19,P49406,0.159878827899052,,,,,,,,,-0.7962090442925924,,,,
NCLN,Q969V3,0.159544035212784,,,,,,,,,-0.797119427901667,,,,
PAIP2,Q9BPZ3,0.15941559313358,,,,,,,,,-0.7974692006271173,,,,
TOLLIP,Q9H0E2,0.159311690873122,,,,,,,,,-0.7977523529158413,,,,
ANAPC7,Q9UJX3,0.159107529700757,,,,,,,,,-0.7983092670529178,,,,
SCRIB,Q14160,0.158895203873168,,,,,,,,,-0.7988892114323508,,,,
FHL2,Q14192,0.158748861311422,,,,,,,,,-0.7992893811726143,,,,
CDK6,Q00534,0.158615437010274,,,,,,,,,-0.7996545479003193,,,,
TNS3,Q68CZ2,0.158339672866863,,4.22727169047277,,59.25545121701924,,,0.0005387046137421692,,-0.8004102566570305,,-3.2686493049177825,,
RPE,Q96AT9,0.158140982588023,,,,,,,,,-0.8009555670989659,,,,
PGP,A6NDG6,0.158024961658366,,,,,,,,,-0.8012743063731603,,,,
RAB13,P51153,0.15794110000758,,,,,,,,,-0.801504841594841,,,,
MRPL9,Q9BYD2,0.157603287321075,,,,,,,,,-0.8024347281503103,,,,
NBDY,A0A0U1RRE5,0.157414783981831,,,,,,,,,-0.8029544822678226,,,,
PCBP3,P57721,0.15713866072501,,,,,,,,,-0.8037169526179826,,,,
CAVIN2,O95810,0.156902515982846,4.77163252684714,5.1576024853389,16.918718836030692,6.956607724560646,-0.38596995849176086,0.0001270807025743892,0.004352301928411073,-0.004225221225836684,-0.8043700923040397,-3.895920392811392,-2.361280984335953,2.3741505471533753,-1.5346394084754391
MTX2,O75431,0.156707709029491,,,,,,,,,-0.8049096384604625,,,,
DR1,Q01658,0.156553530698257,,,,,,,,,-0.8053371334416399,,,,
FBXO22,Q8NEZ5,0.156477808738451,,,,,,,,,-0.8055472442248175,,,,
CUL4B,Q13620,0.155842722894427,,,,,,,,,-0.8073134723770761,,,,
EEF1A2,Q05639,0.15573855195751,,,,,,,,,-0.8076038676505717,,,,
ZC3HAV1,Q7Z2W4,0.155706796701985,,,,,,,,,-0.807692429784205,,,,
CSK,P41240,0.15562589733606,,,,,,,,,-0.8079181314189788,,,,
DERA,Q9Y315,0.155499243345496,,,,,,,,,-0.8082717198955057,,,,
NDC80,O14777,0.155397762547304,,,,,,,,,-0.8085552385618409,,,,
OPA1,O60313,0.155230508752924,,,,,,,,,-0.8090229191544163,,,,
RAPH1,Q70E73,0.155109395663305,5.12738245855261,5.04934519531042,7.457916926287274,8.92595729503257,0.07803726324218996,0.0002815028566693911,0.0033899316564829363,-0.003108428799813545,-0.8093618942486893,-3.550517193603192,-2.4698090574050386,2.5074590759240145,-1.0807081361981532
THOC6,Q86W42,0.154847724585381,,,,,,,,,-0.810095172013837,,,,
AAAS,Q9NRG9,0.154840442102471,,,,,,,,,-0.8101155973479838,,,,
UBR4,Q5T4S7,0.154300431435674,,,,,,,,,-0.8116328596149427,,,,
SERPINE1,P05121,0.154253098520625,,,,,,,,,-0.8117661034250676,,,,
AP1B1,Q10567,0.153980228887688,,,,,,,,,-0.8125350391389159,,,,
COG7,P83436,0.15389338062719,,,,,,,,,-0.8127800599535098,,,,
WBP2,Q969T9,0.153355118342616,,,,,,,,,-0.81430172453406,,,,
GIT1,Q9Y2X7,0.153334134755787,,,,,,,,,-0.8143611531308728,,,,
ZFPL1,O95159,0.153314086988877,,,,,,,,,-0.8144179389456175,,,,
TRMT10C,Q7L0Y3,0.153113984699976,,,,,,,,,-0.8149851411066967,,,,
NIF3L1,Q9GZT8,0.15257990802803,,,,,,,,,-0.8165026512241781,,,,
MYO6,Q9UM54,0.152127743797603,,,,,,,,,-0.8177915756942546,,,,
KDM1A,O60341,0.152096079830806,,,,,,,,,-0.817881979436741,,,,
PRKAA1,Q13131,0.151875928391336,,,,,,,,,-0.8185110542822911,,,,
DDA1,Q9BW61,0.151787577542419,,,,,,,,,-0.8187637701107595,,,,
NMI,Q13287,0.15131619235247,,,,,,,,,-0.8201145956182364,,,,
CCN2,P29279,0.15110109631374,,,,,,,,,-0.8207323846266896,,,,
ECI1,P42126,0.151088980070788,,,,,,,,,-0.8207672105052972,,,,
C12orf57,Q99622,0.150938898117344,,,,,,,,,-0.8211988247653437,,,,
UQCRQ,O14949,0.150746691799196,,,,,,,,,-0.8217522098619003,,,,
NOP2,P46087,0.150647784136664,,,,,,,,,-0.822037251938164,,,,
MXRA7,P84157,0.15038220951942,,,,,,,,,-0.8228035385086464,,,,
DNPEP,Q9ULA0,0.150294529051056,,,,,,,,,-0.8230568281035887,,,,
MTREX,P42285,0.149942649708852,,,,,,,,,-0.8240748187949267,,,,
SEC23IP,Q9Y6Y8,0.149916858653127,,,,,,,,,-0.8241495265357126,,,,
ABCF3,Q9NUQ8,0.149798930038206,,,,,,,,,-0.8244912886403073,,,,
EDC4,Q6P2E9,0.149569038395603,,,,,,,,,-0.8251582984875268,,,,
PDCD4,Q53EL6,0.149321224205843,,,,,,,,,-0.8258784581800828,,,,
TPM1,P09493,0.149285747405503,,,,,,,,,-0.8259816532167733,,,,
UPP1,Q16831,0.148890056030954,,,,,,,,,-0.8271343066473935,,,,
HLA-A,P04439,0.148672005579135,,,,,,,,,-0.8277707999183398,,,,
PRPF38B,Q5VTL8,0.148526077982213,,,,,,,,,-0.8281972868891461,,,,
CORO7,P57737,0.148454136218579,,,,,,,,,-0.8284076976174154,,,,
PC,P11498,0.14808674509919,,,,,,,,,-0.8294838124301696,,,,
SPCS1,Q9Y6A9,0.148017101038574,,,,,,,,,-0.8296881058371964,,,,
NAPG,Q99747,0.148006422897494,,,,,,,,,-0.8297194375211678,,,,
CD2BP2,O95400,0.147728775648709,,,,,,,,,-0.8305349015178983,,,,
TMED1,Q13445,0.147488147977631,,,,,,,,,-0.8312428778195385,,,,
IDH3G,P51553,0.147196459753421,,,,,,,,,-0.8321026351618566,,,,
IGF2R,P11717,0.147050336903432,,,,,,,,,-0.8325339761543016,,,,
NHLRC2,Q8NBF2,0.147025453631141,,,,,,,,,-0.8326074719551889,,,,
PGM3,O95394,0.146865827030846,,,,,,,,,-0.8330792447708651,,,,
POLR2I,P36954,0.146058709439101,,,,,,,,,-0.8354725410624531,,,,
NUP155,O75694,0.145907234413623,,,,,,,,,-0.8359231742612807,,,,
NUDT19,A8MXV4,0.145800744527306,,,,,,,,,-0.8362402583001084,,,,
TRAPPC3,O43617,0.145486045520954,,,,,,,,,-0.8371786605879121,,,,
SMYD5,Q6GMV2,0.145330409448308,,,,,,,,,-0.8376435028816215,,,,
DKC1,O60832,0.145261620586757,,,,,,,,,-0.8378491150144967,,,,
CBR3,O75828,0.145204723231173,,,,,,,,,-0.8380192566395557,,,,
MRPL14,Q6P1L8,0.145041613606651,,,,,,,,,-0.8385073773035686,,,,
HBS1L,Q9Y450,0.144960811289675,,,,,,,,,-0.8387493890819757,,,,
FAM98A,Q8NCA5,0.144920982170793,,,,,,,,,-0.838868731290066,,,,
MSRA,Q9UJ68,0.14488160071262,,,,,,,,,-0.8389867644001159,,,,
DSG2,Q14126,0.144740507356404,,,,,,,,,-0.8394099093823404,,,,
DIS3,Q9Y2L1,0.144638930256173,,,,,,,,,-0.8397147988817038,,,,
HIBCH,Q6NVY1,0.14383712369177,,,,,,,,,-0.8421290101025192,,,,
TOMM70,O94826,0.143769872883365,,,,,,,,,-0.8423321112500847,,,,
PPIC,P45877,0.143533255018443,,,,,,,,,-0.843047466192719,,,,
MRPL21,Q7Z2W9,0.142943928178006,,,,,,,,,-0.8448342874189079,,,,
ALDOC,P09972,0.142890596800738,,,,,,,,,-0.8449963498788594,,,,
ALDH2,P05091,0.142814555093209,,,,,,,,,-0.8452275287325498,,,,
PNO1,Q9NRX1,0.142783690780253,,,,,,,,,-0.8453213962618529,,,,
TUBA3D,P0DPH8,0.142706962633095,,,,,,,,,-0.8455548372612081,,,,
PALLD,Q8WX93,0.142694100755016,,,,,,,,,-0.8455939810724755,,,,
EDIL3,O43854,0.142576557069142,,,,,,,,,-0.8459518768156691,,,,
PCYT2,Q99447,0.142532984287603,,,,,,,,,-0.846084621715337,,,,
NUP88,Q99567,0.142514610947631,,,,,,,,,-0.8461406084369121,,,,
NEK9,Q8TD19,0.142035731021318,,,,,,,,,-0.8476023891847434,,,,
KPNA4,O00629,0.14191990585627,,,,,,,,,-0.847956685605049,,,,
PICALM,Q13492,0.141840734763882,,,,,,,,,-0.8481990276674816,,,,
ARF5,P84085,0.141815927616032,,,,,,,,,-0.8482749899759999,,,,
NUDT15,Q9NV35,0.141561941699133,,,,,,,,,-0.8490534891015211,,,,
LCP1,P13796,0.141058379440413,,,,,,,,,-0.8506011098869157,,,,
STUB1,Q9UNE7,0.140535935054034,,,,,,,,,-0.8522126124121026,,,,
AIDA,Q96BJ3,0.140401796520355,,,,,,,,,-0.8526273351272597,,,,
ALDH3A2,P51648,0.140201870940934,,,,,,,,,-0.8532461908351086,,,,
MFF,Q9GZY8,0.139998803876715,,,,,,,,,-0.8538756748357725,,,,
UNC13D,Q70J99,0.139487604409712,,,,,,,,,-0.8554643843305305,,,,
RIDA,P52758,0.139039401592357,4.22886681655792,,59.03821026545953,,,3.251297125217434e-05,,,-0.8568621100387959,-4.4879433399637545,,,
EMG1,Q92979,0.139034004789734,,,,,,,,,-0.856878967469572,,,,
AKR1A1,P14550,0.139003058513334,,,,,,,,,-0.8569756437685647,,,,
AP3S1,Q92572,0.138968814581608,,,,,,,,,-0.8570826470455288,,,,
OGA,O60502,0.138883126216353,,,,,,,,,-0.8573505162226629,,,,
CWC27,Q6UX04,0.138395451942914,,,,,,,,,-0.8588781817618526,,,,
ME1,P48163,0.138161454778211,,,,,,,,,-0.8596131024902276,,,,
CHERP,Q8IWX8,0.138152656768343,,4.14363258620607,,71.84018032781243,,,0.0003882058545556788,,-0.8596407588926986,,-3.4109379192772473,,
CBX5,P45973,0.137705565128478,,,,,,,,,-0.8610485081399467,,,,
UBR7,Q8N806,0.137077512804468,,,,,,,,,-0.863033784203467,,,,
HERC4,Q5GLZ8,0.13704380833155,,,,,,,,,-0.8631405811984387,,,,
WDR55,Q9H6Y2,0.136554763540327,,,,,,,,,-0.8646931454459282,,,,
DLGAP5,Q15398,0.136372001422206,,,,,,,,,-0.8652747856619455,,,,
NDUFA13,Q9P0J0,0.135874992746833,,,,,,,,,-0.8668604660887989,,,,
LSM14A,Q8ND56,0.135813277258364,,,,,,,,,-0.8670577708642353,,,,
ACADM,P11310,0.135718364204602,,,,,,,,,-0.8673613834890193,,,,
INTS3,Q68E01,0.135680013534793,,,,,,,,,-0.8674841217642068,,,,
PUS7,Q96PZ0,0.135285527493581,,,,,,,,,-0.8687486606518928,,,,
LNPEP,Q9UIQ6,0.135034162523301,,,,,,,,,-0.8695563447017981,,,,
BAG6,P46379,0.134887170416872,,,,,,,,,-0.8700293556070176,,,,
NEXN,Q0ZGT2,0.134755611459302,,,,,,,,,-0.8704531409830154,,,,
NCKAP1,Q9Y2A7,0.134651124333863,4.35791179372487,4.35616337466474,43.86197734813966,44.03891649545291,0.0017484190601306793,4.234764600141716e-05,0.000615443736077026,-0.0005730960900756088,-0.8707900158881641,-4.373170725994638,-3.21081164415943,3.2417725544882985,-1.1623590818352079
NEDD4,P46934,0.134543886064923,,,,,,,,,-0.8711360326352363,,,,
DCPS,Q96C86,0.134496180530317,,,,,,,,,-0.8712900487333958,,,,
BIN1,O00499,0.134080408638987,,,,,,,,,-0.8726346751056043,,,,
PLAU,P00749,0.134014649930469,,,,,,,,,-0.8728477237531367,,,,
SH3GLB1,Q9Y371,0.133770760030275,,,,,,,,,-0.8736388054416309,,,,
ANTXR2,P58335,0.133726050499788,,,,,,,,,-0.8737839817711828,,,,
GSDMD,P57764,0.133699674752233,,,,,,,,,-0.8738696492337694,,,,
NT5C2,P49902,0.133432259367583,,,,,,,,,-0.8747391601374863,,,,
TMEM165,Q9HC07,0.133317937989471,,,,,,,,,-0.8751114121336181,,,,
MRE11,P49959,0.133261169811894,,,,,,,,,-0.8752963786664076,,,,
UBAP2L,Q14157,0.13298983467835,,,,,,,,,-0.8761815538586252,,,,
PRPF38A,Q8NAV1,0.13220546495294,,,,,,,,,-0.8787505921283616,,,,
MRPL39,Q9NYK5,0.132087599749085,,,,,,,,,-0.8791379516006492,,,,
C7orf50,Q9BRJ6,0.132014243589002,,,,,,,,,-0.8793792083518651,,,,
RIPOR1,Q6ZS17,0.13197181002041,,,,,,,,,-0.8795188268248391,,,,
SEC63,Q9UGP8,0.131433460409294,,,,,,,,,-0.8812940577502042,,,,
CRABP2,P29373,0.131423824490705,,,,,,,,,-0.8813258988024676,,,,
CHMP3,Q9Y3E7,0.131336472612989,,,,,,,,,-0.8816146520143617,,,,
PKN2,Q16513,0.13121937575338,,,,,,,,,-0.882002032631968,,,,
ITIH2,P19823,0.130976803023327,,,,,,,,,-0.8828056143521141,,,,
DNAAF10,Q96MX6,0.129847409469714,,,,,,,,,-0.8865667103722301,,,,
DNPH1,O43598,0.129781050461775,,,,,,,,,-0.8867887149368117,,,,
